# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2244       1.496443550082e-11       7.027268931832e-13      -1.009892983423e-12       4.197148076431e-15       1.966894984716e-16       1.205800677676e-17       6.714435813775e-18 
 2245       1.494966607467e-11       6.998547579992e-13      -1.013595274769e-12       4.191966376751e-15       1.962898521973e-16       1.191273504695e-17       6.691774177780e-18 
 2246       1.493519367482e-11       6.969525546793e-13      -1.017167198310e-12       4.186798707761e-15       1.958911359306e-16       1.176962398129e-17       6.667741318214e-18 
 2247       1.492100717041e-11       6.940211402146e-13      -1.020607255740e-12       4.181644904562e-15       1.954933470383e-16       1.162862077445e-17       6.642267157202e-18 
 2248       1.490709538863e-11       6.910613748342e-13      -1.023913944376e-12       4.176504801509e-15       1.950964828668e-16       1.148967241641e-17       6.615281376929e-18 
 2249       1.489344711469e-11       6.880741220091e-13      -1.027085757151e-12       4.171378232202e-15       1.947005407424e-16       1.135272569223e-17       6.586713419374e-18 
 2250       1.488005109175e-11       6.850602484552e-13      -1.030121182614e-12       4.166265029489e-15       1.943055179708e-16       1.121772718179e-17       6.556492486050e-18 
 2251       1.486689602087e-11       6.820206241376e-13      -1.033018704921e-12       4.161165025465e-15       1.939114118375e-16       1.108462325954e-17       6.524547537738e-18 
 2252       1.485397056101e-11       6.789561222741e-13      -1.035776803831e-12       4.156078051469e-15       1.935182196073e-16       1.095336009432e-17       6.490807294227e-18 
 2253       1.484126332892e-11       6.758676193387e-13      -1.038393954705e-12       4.151003938086e-15       1.931259385248e-16       1.082388364909e-17       6.455200234045e-18 
 2254       1.482876289914e-11       6.727559950653e-13      -1.040868628498e-12       4.145942515143e-15       1.927345658140e-16       1.069613968069e-17       6.417654594203e-18 
 2255       1.481645780391e-11       6.696221324517e-13      -1.043199291754e-12       4.140893611713e-15       1.923440986783e-16       1.057007373964e-17       6.378098369924e-18 
 2256       1.480433653317e-11       6.664669177626e-13      -1.045384406605e-12       4.135857056108e-15       1.919545343007e-16       1.044563116985e-17       6.336459314387e-18 
 2257       1.479238753447e-11       6.632912405339e-13      -1.047422430764e-12       4.130832675880e-15       1.915658698436e-16       1.032275710845e-17       6.292664938457e-18 
 2258       1.478059921296e-11       6.600959935763e-13      -1.049311817522e-12       4.125820297825e-15       1.911781024487e-16       1.020139648552e-17       6.246642510428e-18 
 2259       1.476895993130e-11       6.568820729784e-13      -1.051051015740e-12       4.120819747975e-15       1.907912292371e-16       1.008149402385e-17       6.198319055753e-18 
 2260       1.475745857716e-11       6.536503716052e-13      -1.052638882164e-12       4.115830848743e-15       1.904052474778e-16       9.963032103303e-18       6.147647020210e-18 
 2261       1.474608626968e-11       6.504017595373e-13      -1.054075921279e-12       4.110853410327e-15       1.900201550934e-16       9.846144622307e-18       6.094681441591e-18 
 2262       1.473483466394e-11       6.471371035122e-13      -1.055363053475e-12       4.105887239248e-15       1.896359501577e-16       9.731003873481e-18       6.039503277397e-18 
 2263       1.472369538445e-11       6.438572734218e-13      -1.056501203467e-12       4.100932141203e-15       1.892526307271e-16       9.617782746671e-18       5.982193787145e-18 
 2264       1.471266002509e-11       6.405631423162e-13      -1.057491300301e-12       4.095987921061e-15       1.888701948411e-16       9.506654729613e-18       5.922834532709e-18 
 2265       1.470172014908e-11       6.372555864069e-13      -1.058334277357e-12       4.091054382863e-15       1.884886405218e-16       9.397793908585e-18       5.861507378658e-18 
 2266       1.469086728897e-11       6.339354850707e-13      -1.059031072359e-12       4.086131329825e-15       1.881079657741e-16       9.291374969066e-18       5.798294492596e-18 
 2267       1.468009294658e-11       6.306037208529e-13      -1.059582627374e-12       4.081218564330e-15       1.877281685856e-16       9.187573196387e-18       5.733278345500e-18 
 2268       1.466938859297e-11       6.272611794708e-13      -1.059989888819e-12       4.076315887934e-15       1.873492469268e-16       9.086564476390e-18       5.666541712062e-18 
 2269       1.465874566842e-11       6.239087498176e-13      -1.060253807471e-12       4.071423101359e-15       1.869711987508e-16       8.988525296079e-18       5.598167671024e-18 
 2270       1.464815558237e-11       6.205473239655e-13      -1.060375338466e-12       4.066540004498e-15       1.865940219933e-16       8.893632744279e-18       5.528239605524e-18 
 2271       1.463760971341e-11       6.171777971692e-13      -1.060355441306e-12       4.061666396407e-15       1.862177145728e-16       8.802064512289e-18       5.456841203428e-18 
 2272       1.462709940924e-11       6.138010678698e-13      -1.060195079866e-12       4.056802075312e-15       1.858422743904e-16       8.713998894537e-18       5.384056457675e-18 
 2273       1.461661598663e-11       6.104180376981e-13      -1.059895222397e-12       4.051946838600e-15       1.854676993296e-16       8.629614789236e-18       5.309969666612e-18 
 2274       1.460615073137e-11       6.070296114778e-13      -1.059456841534e-12       4.047100482825e-15       1.850939872569e-16       8.549091699040e-18       5.234665434336e-18 
 2275       1.459569489830e-11       6.036366972296e-13      -1.058880914297e-12       4.042262803702e-15       1.847211360209e-16       8.472609731696e-18       5.158228671036e-18 
 2276       1.458523971117e-11       6.002402061742e-13      -1.058168422098e-12       4.037433596110e-15       1.843491434531e-16       8.400349600702e-18       5.080744593324e-18 
 2277       1.457477636272e-11       5.968410527362e-13      -1.057320350750e-12       4.032612654086e-15       1.839780073672e-16       8.332492625962e-18       5.002298724582e-18 
 2278       1.456429601457e-11       5.934401545474e-13      -1.056337690465e-12       4.027799770830e-15       1.836077255598e-16       8.269220734439e-18       4.922976895300e-18 
 2279       1.455378979718e-11       5.900384324502e-13      -1.055221435865e-12       4.022994738700e-15       1.832382958096e-16       8.210716460812e-18       4.842865243411e-18 
 2280       1.454324880990e-11       5.866368105015e-13      -1.053972585985e-12       4.018197349211e-15       1.828697158779e-16       8.157162948130e-18       4.762050214637e-18 
 2281       1.453266412082e-11       5.832362159757e-13      -1.052592144277e-12       4.013407393036e-15       1.825019835083e-16       8.108743948469e-18       4.680618562822e-18 
 2282       1.452202676685e-11       5.798375793687e-13      -1.051081118618e-12       4.008624660005e-15       1.821350964269e-16       8.065643823586e-18       4.598657350275e-18 
 2283       1.451132775358e-11       5.764418344012e-13      -1.049440521312e-12       4.003848939101e-15       1.817690523423e-16       8.028047545572e-18       4.516253948109e-18 
 2284       1.450055805533e-11       5.730499180220e-13      -1.047671369099e-12       3.999080018463e-15       1.814038489452e-16       7.996140697510e-18       4.433496036580e-18 
 2285       1.448970861507e-11       5.696627704119e-13      -1.045774683157e-12       3.994317685383e-15       1.810394839087e-16       7.970109474129e-18       4.350471605425e-18 
 2286       1.447877034440e-11       5.662813349870e-13      -1.043751489107e-12       3.989561726304e-15       1.806759548884e-16       7.950140682461e-18       4.267268954203e-18 
 2287       1.446773412350e-11       5.629065584022e-13      -1.041602817020e-12       3.984811926822e-15       1.803132595217e-16       7.936421742492e-18       4.183976692634e-18 
 2288       1.445659080114e-11       5.595393905548e-13      -1.039329701422e-12       3.980068071681e-15       1.799513954289e-16       7.929140687822e-18       4.100683740939e-18 
 2289       1.444533119459e-11       5.561807845880e-13      -1.036933181299e-12       3.975329944777e-15       1.795903602119e-16       7.928486166316e-18       4.017479330176e-18 
 2290       1.443394608962e-11       5.528316968943e-13      -1.034414300101e-12       3.970597329152e-15       1.792301514554e-16       7.934647440760e-18       3.934453002586e-18 
 2291       1.442242624044e-11       5.494930871191e-13      -1.031774105748e-12       3.965870006996e-15       1.788707667257e-16       7.947814389519e-18       3.851694611924e-18 
 2292       1.441076236972e-11       5.461659181643e-13      -1.029013650635e-12       3.961147759646e-15       1.785122035717e-16       7.968177507190e-18       3.769294323804e-18 
 2293       1.439894516847e-11       5.428511561916e-13      -1.026133991638e-12       3.956430367584e-15       1.781544595242e-16       7.995927905256e-18       3.687342616039e-18 
 2294       1.438696529610e-11       5.395497706262e-13      -1.023136190119e-12       3.951717610435e-15       1.777975320963e-16       8.031257312743e-18       3.605930278975e-18 
 2295       1.437481338032e-11       5.362627341603e-13      -1.020021311929e-12       3.947009266971e-15       1.774414187830e-16       8.074358076875e-18       3.525148415835e-18 
 2296       1.436248001710e-11       5.329910227563e-13      -1.016790427416e-12       3.942305115102e-15       1.770861170615e-16       8.125423163726e-18       3.445088443058e-18 
 2297       1.434995577071e-11       5.297356156508e-13      -1.013444611430e-12       3.937604931883e-15       1.767316243909e-16       8.184646158881e-18       3.365842090635e-18 
 2298       1.433723117360e-11       5.264974953578e-13      -1.009984943326e-12       3.932908493507e-15       1.763779382125e-16       8.252221268087e-18       3.287501402452e-18 
 2299       1.432429790707e-11       5.232775625880e-13      -1.006412692670e-12       3.928215592618e-15       1.760250560970e-16       8.328255045734e-18       3.210144114705e-18 
 2300       1.431115235131e-11       5.200763804065e-13      -1.002729877637e-12       3.923526090355e-15       1.756729761885e-16       8.412500964658e-18       3.133789688709e-18 
 2301       1.429779205791e-11       5.168944284532e-13      -9.989387101805e-13       3.918839864636e-15       1.753216967636e-16       8.504623157331e-18       3.058442998773e-18 
 2302       1.428421457122e-11       5.137321878800e-13      -9.950414106643e-13       3.914156792876e-15       1.749712160836e-16       8.604284533196e-18       2.984108928707e-18 
 2303       1.427041742832e-11       5.105901413530e-13      -9.910402078704e-13       3.909476751990e-15       1.746215323950e-16       8.711146777327e-18       2.910792371829e-18 
 2304       1.425639815908e-11       5.074687730535e-13      -9.869373390101e-13       3.904799618390e-15       1.742726439292e-16       8.824870349078e-18       2.838498230971e-18 
 2305       1.424215428610e-11       5.043685686803e-13      -9.827350497329e-13       3.900125267984e-15       1.739245489027e-16       8.945114480730e-18       2.767231418490e-18 
 2306       1.422768332472e-11       5.012900154506e-13      -9.784355941357e-13       3.895453576176e-15       1.735772455167e-16       9.071537176152e-18       2.696996856272e-18 
 2307       1.421298278302e-11       4.982336021022e-13      -9.740412347724e-13       3.890784417866e-15       1.732307319574e-16       9.203795209443e-18       2.627799475743e-18 
 2308       1.419805016177e-11       4.951998188944e-13      -9.695542426632e-13       3.886117667450e-15       1.728850063959e-16       9.341544123593e-18       2.559644217871e-18 
 2309       1.418288295450e-11       4.921891576102e-13      -9.649768973038e-13       3.881453198816e-15       1.725400669883e-16       9.484438229128e-18       2.492536033181e-18 
 2310       1.416747864742e-11       4.892021115574e-13      -9.603114866754e-13       3.876790885350e-15       1.721959118752e-16       9.632130602766e-18       2.426479881756e-18 
 2311       1.415183471945e-11       4.862391755707e-13      -9.555603072532e-13       3.872130599926e-15       1.718525391824e-16       9.784273086066e-18       2.361480733248e-18 
 2312       1.413594864221e-11       4.833008460128e-13      -9.507256640165e-13       3.867472214915e-15       1.715099470203e-16       9.940516284082e-18       2.297543566885e-18 
 2313       1.411981787999e-11       4.803876207761e-13      -9.458098704580e-13       3.862815602177e-15       1.711681334841e-16       1.010050956401e-17       2.234673371475e-18 
 2314       1.410343988978e-11       4.774999992844e-13      -9.408152485926e-13       3.858160633066e-15       1.708270966538e-16       1.026390105386e-17       2.172875145422e-18 
 2315       1.408681212121e-11       4.746384824946e-13      -9.357441289677e-13       3.853507178427e-15       1.704868345942e-16       1.043033764107e-17       2.112153896722e-18 
 2316       1.406993201661e-11       4.718035728978e-13      -9.305988506717e-13       3.848855108592e-15       1.701473453547e-16       1.059946497118e-17       2.052514642982e-18 
 2317       1.405279701095e-11       4.689957745214e-13      -9.253817613441e-13       3.844204293386e-15       1.698086269696e-16       1.077092744651e-17       1.993962411419e-18 
 2318       1.403540453184e-11       4.662155929305e-13      -9.200952171844e-13       3.839554602122e-15       1.694706774576e-16       1.094436822477e-17       1.936502238871e-18 
 2319       1.401775199955e-11       4.634635352293e-13      -9.147415829616e-13       3.834905903602e-15       1.691334948223e-16       1.111942921770e-17       1.880139171804e-18 
 2320       1.399983682696e-11       4.607401100629e-13      -9.093232320240e-13       3.830258066115e-15       1.687970770520e-16       1.129575108980e-17       1.824878266320e-18 
 2321       1.398165641961e-11       4.580458276188e-13      -9.038425463079e-13       3.825610957440e-15       1.684614221193e-16       1.147297325690e-17       1.770724588165e-18 
 2322       1.396320817563e-11       4.553811996286e-13      -8.983019163475e-13       3.820964444839e-15       1.681265279817e-16       1.165073388484e-17       1.717683212734e-18 
 2323       1.394448948578e-11       4.527467393693e-13      -8.927037412840e-13       3.816318395064e-15       1.677923925811e-16       1.182866988814e-17       1.665759225081e-18 
 2324       1.392549773341e-11       4.501429616651e-13      -8.870504288752e-13       3.811672674350e-15       1.674590138442e-16       1.200641692862e-17       1.614957719926e-18 
 2325       1.390623029448e-11       4.475703828891e-13      -8.813443955048e-13       3.807027148419e-15       1.671263896820e-16       1.218360941409e-17       1.565283801661e-18 
 2326       1.388668453753e-11       4.450295209645e-13      -8.755880661917e-13       3.802381682475e-15       1.667945179901e-16       1.235988049696e-17       1.516742584360e-18 
 2327       1.386685782369e-11       4.425208953665e-13      -8.697838745996e-13       3.797736141209e-15       1.664633966487e-16       1.253486207292e-17       1.469339191783e-18 
 2328       1.384674750666e-11       4.400450271239e-13      -8.639342630462e-13       3.793090388793e-15       1.661330235223e-16       1.270818477959e-17       1.423078757389e-18 
 2329       1.382635093272e-11       4.376024388202e-13      -8.580416825125e-13       3.788444288883e-15       1.658033964600e-16       1.287947799516e-17       1.377966424337e-18 
 2330       1.380566544068e-11       4.351936545959e-13      -8.521085926526e-13       3.783797704616e-15       1.654745132953e-16       1.304836983704e-17       1.334007345499e-18 
 2331       1.378468836193e-11       4.328192001497e-13      -8.461374618025e-13       3.779150498612e-15       1.651463718462e-16       1.321448716053e-17       1.291206683463e-18 
 2332       1.376341702040e-11       4.304796027398e-13      -8.401307669901e-13       3.774502532972e-15       1.648189699150e-16       1.337745555746e-17       1.249569610544e-18 
 2333       1.374184873255e-11       4.281753911862e-13      -8.340909939442e-13       3.769853669276e-15       1.644923052883e-16       1.353689935484e-17       1.209101308791e-18 
 2334       1.371998080737e-11       4.259070958714e-13      -8.280206371038e-13       3.765203768585e-15       1.641663757373e-16       1.369244161352e-17       1.169806969993e-18 
 2335       1.369781054639e-11       4.236752487429e-13      -8.219221996280e-13       3.760552691438e-15       1.638411790174e-16       1.384370412684e-17       1.131691795686e-18 
 2336       1.367533524363e-11       4.214803833141e-13      -8.157981934048e-13       3.755900297855e-15       1.635167128683e-16       1.399030741925e-17       1.094760997163e-18 
 2337       1.365255218564e-11       4.193230346661e-13      -8.096511390608e-13       3.751246447331e-15       1.631929750140e-16       1.413187074504e-17       1.059019795480e-18 
 2338       1.362945964388e-11       4.172036368642e-13      -8.034834750521e-13       3.746591020655e-15       1.628699632912e-16       1.426810512357e-17       1.024460707602e-18 
 2339       1.360605985875e-11       4.151222145026e-13      -7.972972842965e-13       3.741933985503e-15       1.625476760350e-16       1.439909308462e-17       9.910253178211e-19 
 2340       1.358235607428e-11       4.130786892310e-13      -7.910945658479e-13       3.737275331250e-15       1.622261116953e-16       1.452501067224e-17       9.586422669573e-19 
 2341       1.355835154734e-11       4.110729821640e-13      -7.848773256671e-13       3.732615047198e-15       1.619052687090e-16       1.464603456778e-17       9.272399442142e-19 
 2342       1.353404954772e-11       4.091050138804e-13      -7.786475766289e-13       3.727953122569e-15       1.615851454998e-16       1.476234209063e-17       8.967464869065e-19 
 2343       1.350945335812e-11       4.071747044222e-13      -7.724073385296e-13       3.723289546515e-15       1.612657404784e-16       1.487411119889e-17       8.670897801879e-19 
 2344       1.348456627417e-11       4.052819732944e-13      -7.661586380944e-13       3.718624308107e-15       1.609470520419e-16       1.498152049009e-17       8.381974567803e-19 
 2345       1.345939160444e-11       4.034267394639e-13      -7.599035089849e-13       3.713957396342e-15       1.606290785747e-16       1.508474920186e-17       8.099968967023e-19 
 2346       1.343393267044e-11       4.016089213591e-13      -7.536439918062e-13       3.709288800141e-15       1.603118184476e-16       1.518397721261e-17       7.824152269972e-19 
 2347       1.340819280667e-11       3.998284368693e-13      -7.473821341146e-13       3.704618508348e-15       1.599952700181e-16       1.527938504228e-17       7.553793214621e-19 
 2348       1.338217536060e-11       3.980852033435e-13      -7.411199904247e-13       3.699946509729e-15       1.596794316309e-16       1.537115385297e-17       7.288158003761e-19 
 2349       1.335588369271e-11       3.963791375906e-13      -7.348596222171e-13       3.695272792978e-15       1.593643016169e-16       1.545946544967e-17       7.026510302288e-19 
 2350       1.332932117648e-11       3.947101558779e-13      -7.286030979456e-13       3.690597346706e-15       1.590498782939e-16       1.554450228094e-17       6.768111234490e-19 
 2351       1.330249119843e-11       3.930781739309e-13      -7.223524930447e-13       3.685920159454e-15       1.587361599665e-16       1.562644743962e-17       6.512219381332e-19 
 2352       1.327539715810e-11       3.914831069324e-13      -7.161098899367e-13       3.681241219680e-15       1.584231449259e-16       1.570548466349e-17       6.258090777740e-19 
 2353       1.324804246812e-11       3.899248695220e-13      -7.098773780396e-13       3.676560515770e-15       1.581108314498e-16       1.578179833600e-17       6.004978909886e-19 
 2354       1.322043055416e-11       3.884033757954e-13      -7.036570537741e-13       3.671878036028e-15       1.577992178027e-16       1.585557348695e-17       5.752134712475e-19 
 2355       1.319256485498e-11       3.869185393037e-13      -6.974510205711e-13       3.667193768687e-15       1.574883022356e-16       1.592699579316e-17       5.498806566030e-19 
 2356       1.316444882245e-11       3.854702730527e-13      -6.912613888790e-13       3.662507701896e-15       1.571780829862e-16       1.599625157921e-17       5.244240294173e-19 
 2357       1.313608592155e-11       3.840584895021e-13      -6.850902761713e-13       3.657819823731e-15       1.568685582788e-16       1.606352781809e-17       4.987679160918e-19 
 2358       1.310747963037e-11       3.826831005652e-13      -6.789398069540e-13       3.653130122190e-15       1.565597263241e-16       1.612901213192e-17       4.728363867949e-19 
 2359       1.307863344017e-11       3.813440176079e-13      -6.728121127726e-13       3.648438585192e-15       1.562515853194e-16       1.619289279263e-17       4.465532551908e-19 
 2360       1.304955085534e-11       3.800411514482e-13      -6.667093322201e-13       3.643745200578e-15       1.559441334487e-16       1.625535872266e-17       4.198420781682e-19 
 2361       1.302023539346e-11       3.787744123554e-13      -6.606336109437e-13       3.639049956114e-15       1.556373688822e-16       1.631659949565e-17       3.926261555685e-19 
 2362       1.299069058529e-11       3.775437100495e-13      -6.545871016527e-13       3.634352839485e-15       1.553312897769e-16       1.637680533715e-17       3.648285299145e-19 
 2363       1.296091997478e-11       3.763489537007e-13      -6.485719641259e-13       3.629653838299e-15       1.550258942761e-16       1.643616712527e-17       3.363719861388e-19 
 2364       1.293092711909e-11       3.751900519283e-13      -6.425903652187e-13       3.624952940086e-15       1.547211805095e-16       1.649487639142e-17       3.071790513126e-19 
 2365       1.290071558864e-11       3.740669128005e-13      -6.366444788706e-13       3.620250132299e-15       1.544171465935e-16       1.655312532098e-17       2.771719943738e-19 
 2366       1.287028896705e-11       3.729794438334e-13      -6.307364861126e-13       3.615545402310e-15       1.541137906307e-16       1.661110675401e-17       2.462728258559e-19 
 2367       1.283965085122e-11       3.719275519906e-13      -6.248685750748e-13       3.610838737415e-15       1.538111107101e-16       1.666901418591e-17       2.144032976163e-19 
 2368       1.280880485133e-11       3.709111436821e-13      -6.190429409934e-13       3.606130124829e-15       1.535091049071e-16       1.672704176816e-17       1.814849025649e-19 
 2369       1.277775459082e-11       3.699301247642e-13      -6.132617862184e-13       3.601419551691e-15       1.532077712836e-16       1.678538430896e-17       1.474388743927e-19 
 2370       1.274650370644e-11       3.689844005384e-13      -6.075273202209e-13       3.596707005060e-15       1.529071078878e-16       1.684423727399e-17       1.121861873000e-19 
 2371       1.271505584827e-11       3.680738757510e-13      -6.018417596004e-13       3.591992471915e-15       1.526071127541e-16       1.690379678702e-17       7.564755572533e-20 
 2372       1.268341467969e-11       3.671984545920e-13      -5.962073280924e-13       3.587275939157e-15       1.523077839034e-16       1.696425963070e-17       3.774343407373e-20 
 2373       1.265158387744e-11       3.663580406951e-13      -5.906262565756e-13       3.582557393609e-15       1.520091193428e-16       1.702582324715e-17      -1.605983554672e-21 
 2374       1.261956713163e-11       3.655525371363e-13      -5.851007830793e-13       3.577836822014e-15       1.517111170657e-16       1.708868573875e-17      -4.248076363613e-20 
 2375       1.258736814570e-11       3.647818464340e-13      -5.796331527909e-13       3.573114211034e-15       1.514137750517e-16       1.715304586877e-17      -8.496123349478e-20 
 2376       1.255499063652e-11       3.640458705477e-13      -5.742256180634e-13       3.568389547254e-15       1.511170912668e-16       1.721910306207e-17      -1.291279815741e-19 
 2377       1.252243863984e-11       3.633444478994e-13      -5.688801842033e-13       3.563662831933e-15       1.508210637807e-16       1.728701448527e-17      -1.750337953435e-19 
 2378       1.248971742894e-11       3.626771640154e-13      -5.635978451101e-13       3.558934125366e-15       1.505256911208e-16       1.735676599682e-17      -2.226192855827e-19 
 2379       1.245683260167e-11       3.620435397171e-13      -5.583793429435e-13       3.554203502796e-15       1.502309719205e-16       1.742830040340e-17      -2.717967429173e-19 
 2380       1.242378977554e-11       3.614430939907e-13      -5.532254219172e-13       3.549471039684e-15       1.499369048018e-16       1.750156030804e-17      -3.224781526663e-19 
 2381       1.239059458766e-11       3.608753439854e-13      -5.481368283005e-13       3.544736811712e-15       1.496434883750e-16       1.757648810999e-17      -3.745751945174e-19 
 2382       1.235725269484e-11       3.603398050116e-13      -5.431143104210e-13       3.540000894778e-15       1.493507212394e-16       1.765302600440e-17      -4.279992422035e-19 
 2383       1.232376977354e-11       3.598359905386e-13      -5.381586186658e-13       3.535263365002e-15       1.490586019823e-16       1.773111598218e-17      -4.826613631774e-19 
 2384       1.229015151996e-11       3.593634121925e-13      -5.332705054841e-13       3.530524298720e-15       1.487671291797e-16       1.781069982974e-17      -5.384723182886e-19 
 2385       1.225640364999e-11       3.589215797548e-13      -5.284507253888e-13       3.525783772491e-15       1.484763013963e-16       1.789171912878e-17      -5.953425614580e-19 
 2386       1.222253189930e-11       3.585100011596e-13      -5.237000349588e-13       3.521041863091e-15       1.481861171849e-16       1.797411525608e-17      -6.531822393545e-19 
 2387       1.218854202330e-11       3.581281824922e-13      -5.190191928407e-13       3.516298647519e-15       1.478965750870e-16       1.805782938330e-17      -7.119011910703e-19 
 2388       1.215443979720e-11       3.577756279867e-13      -5.144089597510e-13       3.511554202991e-15       1.476076736325e-16       1.814280247671e-17      -7.714089477965e-19 
 2389       1.212023101603e-11       3.574518400243e-13      -5.098700984782e-13       3.506808606946e-15       1.473194113396e-16       1.822897529702e-17      -8.316147324992e-19 
 2390       1.208592149463e-11       3.571563191310e-13      -5.054033738843e-13       3.502061937042e-15       1.470317867150e-16       1.831628839914e-17      -8.924274595949e-19 
 2391       1.205151706770e-11       3.568885639760e-13      -5.010095529075e-13       3.497314271158e-15       1.467447982537e-16       1.840468213197e-17      -9.537557346266e-19 
 2392       1.201702358982e-11       3.566480713692e-13      -4.966894045636e-13       3.492565687396e-15       1.464584444394e-16       1.849409663819e-17      -1.015507853939e-18 
 2393       1.198244693544e-11       3.564343362595e-13      -4.924436999482e-13       3.487816264076e-15       1.461727237436e-16       1.858447185402e-17      -1.077591804355e-18 
 2394       1.194779299895e-11       3.562468517327e-13      -4.882732122389e-13       3.483066079742e-15       1.458876346268e-16       1.867574750901e-17      -1.139915262850e-18 
 2395       1.191306769465e-11       3.560851090095e-13      -4.841787166969e-13       3.478315213158e-15       1.456031755372e-16       1.876786312585e-17      -1.202385596230e-18 
 2396       1.187827695681e-11       3.559485974436e-13      -4.801609906695e-13       3.473563743312e-15       1.453193449118e-16       1.886075802009e-17      -1.264909860805e-18 
 2397       1.184342673967e-11       3.558368045196e-13      -4.762208135915e-13       3.468811749412e-15       1.450361411757e-16       1.895437130001e-17      -1.327394802066e-18 
 2398       1.180852301747e-11       3.557492158509e-13      -4.723589669876e-13       3.464059310889e-15       1.447535627423e-16       1.904864186632e-17      -1.389746854359e-18 
 2399       1.177357178447e-11       3.556853151778e-13      -4.685762344744e-13       3.459306507397e-15       1.444716080132e-16       1.914350841198e-17      -1.451872140565e-18 
 2400       1.173857905495e-11       3.556445843655e-13      -4.648734017621e-13       3.454553418812e-15       1.441902753783e-16       1.923890942199e-17      -1.513676471770e-18 
 2401       1.170355086328e-11       3.556265034022e-13      -4.612512566569e-13       3.449800125233e-15       1.439095632160e-16       1.933478317316e-17      -1.575065346945e-18 
 2402       1.166849326388e-11       3.556305503967e-13      -4.577105890627e-13       3.445046706983e-15       1.436294698925e-16       1.943106773387e-17      -1.635943952621e-18 
 2403       1.163341233128e-11       3.556562015769e-13      -4.542521909831e-13       3.440293244607e-15       1.433499937626e-16       1.952770096389e-17      -1.696217162561e-18 
 2404       1.159831416015e-11       3.557029312874e-13      -4.508768565235e-13       3.435539818875e-15       1.430711331689e-16       1.962462051416e-17      -1.755789537442e-18 
 2405       1.156320486528e-11       3.557702119878e-13      -4.475853818931e-13       3.430786510778e-15       1.427928864426e-16       1.972176382655e-17      -1.814565324527e-18 
 2406       1.152809058163e-11       3.558575142504e-13      -4.443785654069e-13       3.426033401535e-15       1.425152519027e-16       1.981906813363e-17      -1.872448457339e-18 
 2407       1.149297746434e-11       3.559643067583e-13      -4.412572074877e-13       3.421280572587e-15       1.422382278566e-16       1.991647045851e-17      -1.929342555341e-18 
 2408       1.145787168877e-11       3.560900563036e-13      -4.382221106678e-13       3.416528105597e-15       1.419618125998e-16       2.001390761456e-17      -1.985150923609e-18 
 2409       1.142277945049e-11       3.562342277851e-13      -4.352740795916e-13       3.411776082458e-15       1.416860044159e-16       2.011131620522e-17      -2.039776552508e-18 
 2410       1.138770696532e-11       3.563962842064e-13      -4.324139210170e-13       3.407024585283e-15       1.414108015765e-16       2.020863262380e-17      -2.093122117370e-18 
 2411       1.135266046935e-11       3.565756866739e-13      -4.296424438176e-13       3.402273696412e-15       1.411362023413e-16       2.030579305322e-17      -2.145089978166e-18 
 2412       1.131764621896e-11       3.567718943949e-13      -4.269604589851e-13       3.397523498410e-15       1.408622049584e-16       2.040273346583e-17      -2.195582179183e-18 
 2413       1.128267049084e-11       3.569843646753e-13      -4.243687796304e-13       3.392774074068e-15       1.405888076636e-16       2.049938962316e-17      -2.244500448702e-18 
 2414       1.124773958200e-11       3.572125529179e-13      -4.218682209866e-13       3.388025506401e-15       1.403160086808e-16       2.059569707574e-17      -2.291746198672e-18 
 2415       1.121285980981e-11       3.574559126204e-13      -4.194596004103e-13       3.383277878652e-15       1.400438062222e-16       2.069159116285e-17      -2.337220524384e-18 
 2416       1.117803711514e-11       3.577138990532e-13      -4.171434907546e-13       3.378531277918e-15       1.397721985727e-16       2.078702009939e-17      -2.380845839602e-18 
 2417       1.114327586912e-11       3.579859803222e-13      -4.149194788502e-13       3.373785806074e-15       1.395011843464e-16       2.088198432355e-17      -2.422630925878e-18 
 2418       1.110858005920e-11       3.582716263693e-13      -4.127869025345e-13       3.369041568914e-15       1.392307622318e-16       2.097649738715e-17      -2.462606276807e-18 
 2419       1.107395368537e-11       3.585703052964e-13      -4.107450968694e-13       3.364298672534e-15       1.389609309073e-16       2.107057289031e-17      -2.500802498498e-18 
 2420       1.103940076016e-11       3.588814833634e-13      -4.087933941387e-13       3.359557223328e-15       1.386916890407e-16       2.116422448145e-17      -2.537250309694e-18 
 2421       1.100492530866e-11       3.592046249863e-13      -4.069311238446e-13       3.354817327990e-15       1.384230352896e-16       2.125746585739e-17      -2.571980541891e-18 
 2422       1.097053136855e-11       3.595391927353e-13      -4.051576127046e-13       3.350079093513e-15       1.381549683011e-16       2.135031076336e-17      -2.605024139456e-18 
 2423       1.093622299009e-11       3.598846473328e-13      -4.034721846489e-13       3.345342627190e-15       1.378874867122e-16       2.144277299308e-17      -2.636412159754e-18 
 2424       1.090200423615e-11       3.602404476514e-13      -4.018741608169e-13       3.340608036616e-15       1.376205891491e-16       2.153486638881e-17      -2.666175773260e-18 
