# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  782       3.223688950318e-10       2.558699391927e-12      -1.490557788333e-11       1.224479144503e-14       1.524781958915e-14       5.241185242003e-15      -3.369701791970e-16 
  783       3.230382500586e-10       2.527008222884e-12      -1.475126645252e-11       1.226250694176e-14       1.517546321173e-14       5.227459519181e-15      -3.321535167106e-16 
  784       3.236882660894e-10       2.495691727148e-12      -1.459327254045e-11       1.228019215302e-14       1.510352632352e-14       5.213415830087e-15      -3.273152648721e-16 
  785       3.243187307086e-10       2.464760645838e-12      -1.443166401811e-11       1.229784343676e-14       1.503200714965e-14       5.199060741520e-15      -3.224564344736e-16 
  786       3.249294304980e-10       2.434225800491e-12      -1.426650962809e-11       1.231545711521e-14       1.496090385340e-14       5.184400901396e-15      -3.175780468042e-16 
  787       3.255201510346e-10       2.404098093284e-12      -1.409787898750e-11       1.233302947477e-14       1.489021453586e-14       5.169443039020e-15      -3.126811336832e-16 
  788       3.260906768884e-10       2.374388507256e-12      -1.392584259095e-11       1.235055676590e-14       1.481993723573e-14       5.154193965357e-15      -3.077667374929e-16 
  789       3.266407916210e-10       2.345108106529e-12      -1.375047181347e-11       1.236803520301e-14       1.475006992905e-14       5.138660573300e-15      -3.028359112115e-16 
  790       3.271702777829e-10       2.316268036524e-12      -1.357183891346e-11       1.238546096434e-14       1.468061052894e-14       5.122849837943e-15      -2.978897184465e-16 
  791       3.276789169123e-10       2.287879524190e-12      -1.339001703563e-11       1.240283019183e-14       1.461155688535e-14       5.106768816850e-15      -2.929292334674e-16 
  792       3.281664895324e-10       2.259953878218e-12      -1.320508021393e-11       1.242013899106e-14       1.454290678482e-14       5.090424650322e-15      -2.879555412386e-16 
  793       3.286327751499e-10       2.232502489266e-12      -1.301710337453e-11       1.243738343105e-14       1.447465795017e-14       5.073824561675e-15      -2.829697374526e-16 
  794       3.290775522529e-10       2.205536830178e-12      -1.282616233871e-11       1.245455954425e-14       1.440680804032e-14       5.056975857500e-15      -2.779729285631e-16 
  795       3.295005983090e-10       2.179068456206e-12      -1.263233382586e-11       1.247166332634e-14       1.433935464998e-14       5.039885927942e-15      -2.729662318176e-16 
  796       3.299016897629e-10       2.153109005231e-12      -1.243569545637e-11       1.248869073615e-14       1.427229530943e-14       5.022562246966e-15      -2.679507752907e-16 
  797       3.302806020352e-10       2.127670197983e-12      -1.223632575461e-11       1.250563769555e-14       1.420562748423e-14       5.005012372627e-15      -2.629276979172e-16 
  798       3.306371095196e-10       2.102763838263e-12      -1.203430415186e-11       1.252250008935e-14       1.413934857500e-14       4.987243947343e-15      -2.578981495246e-16 
  799       3.309709855816e-10       2.078401813161e-12      -1.182971098923e-11       1.253927376515e-14       1.407345591713e-14       4.969264698161e-15      -2.528632908666e-16 
  800       3.312820025561e-10       2.054596093284e-12      -1.162262752066e-11       1.255595453325e-14       1.400794678057e-14       4.951082437031e-15      -2.478242936560e-16 
  801       3.315699317456e-10       2.031358732968e-12      -1.141313591580e-11       1.257253816653e-14       1.394281836951e-14       4.932705061075e-15      -2.427823405974e-16 
  802       3.318345434181e-10       2.008701870505e-12      -1.120131926298e-11       1.258902040033e-14       1.387806782220e-14       4.914140552855e-15      -2.377386254206e-16 
  803       3.320756068053e-10       1.986637728364e-12      -1.098726157217e-11       1.260539693238e-14       1.381369221065e-14       4.895396980647e-15      -2.326943529131e-16 
  804       3.322928901007e-10       1.965178613407e-12      -1.077104777789e-11       1.262166342260e-14       1.374968854036e-14       4.876482498709e-15      -2.276507389538e-16 
  805       3.324861604571e-10       1.944336917116e-12      -1.055276374218e-11       1.263781549308e-14       1.368605375011e-14       4.857405347550e-15      -2.226090105452e-16 
  806       3.326551839854e-10       1.924125115809e-12      -1.033249625752e-11       1.265384872790e-14       1.362278471168e-14       4.838173854204e-15      -2.175704058470e-16 
  807       3.327997257519e-10       1.904555770863e-12      -1.011033304978e-11       1.266975867306e-14       1.355987822960e-14       4.818796432496e-15      -2.125361742090e-16 
  808       3.329195497768e-10       1.885641528938e-12      -9.886362781189e-12       1.268554083632e-14       1.349733104087e-14       4.799281583315e-15      -2.075075762036e-16 
  809       3.330144190320e-10       1.867395122192e-12      -9.660675053223e-12       1.270119068713e-14       1.343513981477e-14       4.779637894884e-15      -2.024858836596e-16 
  810       3.330840954393e-10       1.849829368506e-12      -9.433360409601e-12       1.271670365652e-14       1.337330115253e-14       4.759874043027e-15      -1.974723796944e-16 
  811       3.331283398683e-10       1.832957171703e-12      -9.204510339198e-12       1.273207513692e-14       1.331181158710e-14       4.739998791444e-15      -1.924683587475e-16 
  812       3.331469121343e-10       1.816791521772e-12      -8.974217278998e-12       1.274730048213e-14       1.325066758294e-14       4.720020991977e-15      -1.874751266135e-16 
  813       3.331395709967e-10       1.801345495084e-12      -8.742574617034e-12       1.276237500716e-14       1.318986553570e-14       4.699949584885e-15      -1.824940004747e-16 
  814       3.331060741566e-10       1.786632254619e-12      -8.509676695330e-12       1.277729398811e-14       1.312940177199e-14       4.679793599109e-15      -1.775263089346e-16 
  815       3.330461782552e-10       1.772665050180e-12      -8.275618812845e-12       1.279205266210e-14       1.306927254914e-14       4.659562152544e-15      -1.725733920505e-16 
  816       3.329596388715e-10       1.759457218621e-12      -8.040497228415e-12       1.280664622710e-14       1.300947405493e-14       4.639264452311e-15      -1.676366013667e-16 
  817       3.328462703969e-10       1.747019962672e-12      -7.804405252094e-12       1.282107035193e-14       1.295000288726e-14       4.618908039468e-15      -1.627170906197e-16 
  818       3.327061268347e-10       1.735355643490e-12      -7.567421436679e-12       1.283532271621e-14       1.289085750303e-14       4.598493488223e-15      -1.578151836897e-16 
  819       3.325393242258e-10       1.724464368736e-12      -7.329621181090e-12       1.284940149770e-14       1.283203679467e-14       4.578019612574e-15      -1.529309954245e-16 
  820       3.323459810744e-10       1.714346202935e-12      -7.091080625100e-12       1.286330486466e-14       1.277353961232e-14       4.557485213242e-15      -1.480646399402e-16 
  821       3.321262183562e-10       1.705001167299e-12      -6.851876651575e-12       1.287703097584e-14       1.271536476372e-14       4.536889077624e-15      -1.432162306161e-16 
  822       3.318801595274e-10       1.696429239545e-12      -6.612086888713e-12       1.289057798047e-14       1.265751101403e-14       4.516229979750e-15      -1.383858800903e-16 
  823       3.316079305335e-10       1.688630353719e-12      -6.371789712286e-12       1.290394401826e-14       1.259997708563e-14       4.495506680237e-15      -1.335737002554e-16 
  824       3.313096598181e-10       1.681604400019e-12      -6.131064247877e-12       1.291712721931e-14       1.254276165799e-14       4.474717926246e-15      -1.287798022532e-16 
  825       3.309854783314e-10       1.675351224617e-12      -5.889990373126e-12       1.293012570415e-14       1.248586336747e-14       4.453862451432e-15      -1.240042964710e-16 
  826       3.306355195394e-10       1.669870629480e-12      -5.648648719965e-12       1.294293758369e-14       1.242928080717e-14       4.432938975905e-15      -1.192472925360e-16 
  827       3.302599194325e-10       1.665162372193e-12      -5.407120676860e-12       1.295556095923e-14       1.237301252677e-14       4.411946206181e-15      -1.145088993119e-16 
  828       3.298588165341e-10       1.661226165779e-12      -5.165488391052e-12       1.296799392236e-14       1.231705703232e-14       4.390882835139e-15      -1.097892248931e-16 
  829       3.294323519096e-10       1.658061678525e-12      -4.923834770800e-12       1.298023455505e-14       1.226141278613e-14       4.369747541974e-15      -1.050883766009e-16 
  830       3.289806691751e-10       1.655668533800e-12      -4.682243487613e-12       1.299228092954e-14       1.220607820655e-14       4.348538992154e-15      -1.004064609788e-16 
  831       3.285039145063e-10       1.654046309881e-12      -4.440798978501e-12       1.300413110834e-14       1.215105166782e-14       4.327255837373e-15      -9.574358378755e-17 
  832       3.280022366469e-10       1.653194539770e-12      -4.199586448206e-12       1.301578314423e-14       1.209633149991e-14       4.305896715509e-15      -9.109985000101e-17 
  833       3.274757869178e-10       1.653112711022e-12      -3.958691871447e-12       1.302723508022e-14       1.204191598833e-14       4.284460250576e-15      -8.647536380122e-17 
  834       3.269247192258e-10       1.653800265563e-12      -3.718201995162e-12       1.303848494954e-14       1.198780337400e-14       4.262945052680e-15      -8.187022857399e-17 
  835       3.263491900721e-10       1.655256599513e-12      -3.478204340744e-12       1.304953077558e-14       1.193399185302e-14       4.241349717972e-15      -7.728454690425e-17 
  836       3.257493585614e-10       1.657481063009e-12      -3.238787206283e-12       1.306037057193e-14       1.188047957657e-14       4.219672828610e-15      -7.271842057147e-17 
  837       3.251253864105e-10       1.660472960025e-12      -3.000039668808e-12       1.307100234232e-14       1.182726465068e-14       4.197912952703e-15      -6.817195054505e-17 
  838       3.244774379571e-10       1.664231548198e-12      -2.762051586524e-12       1.308142408059e-14       1.177434513610e-14       4.176068644276e-15      -6.364523697977e-17 
  839       3.238056801687e-10       1.668756038644e-12      -2.524913601057e-12       1.309163377068e-14       1.172171904813e-14       4.154138443220e-15      -5.913837921117e-17 
  840       3.231102826511e-10       1.674045595788e-12      -2.288717139688e-12       1.310162938663e-14       1.166938435642e-14       4.132120875246e-15      -5.465147575094e-17 
  841       3.223914176575e-10       1.680099337179e-12      -2.053554417601e-12       1.311140889252e-14       1.161733898484e-14       4.110014451844e-15      -5.018462428240e-17 
  842       3.216492600970e-10       1.686916333314e-12      -1.819518440116e-12       1.312097024248e-14       1.156558081128e-14       4.087817670236e-15      -4.573792165581e-17 
  843       3.208839875438e-10       1.694495607464e-12      -1.586703004933e-12       1.313031138063e-14       1.151410766749e-14       4.065529013328e-15      -4.131146388388e-17 
  844       3.200957802453e-10       1.702836135491e-12      -1.355202704374e-12       1.313943024112e-14       1.146291733893e-14       4.043146949671e-15      -3.690534613709e-17 
  845       3.192848211315e-10       1.711936845673e-12      -1.125112927618e-12       1.314832474802e-14       1.141200756459e-14       4.020669933410e-15      -3.251966273918e-17 
  846       3.184512958236e-10       1.721796618523e-12      -8.965298629481e-13       1.315699281539e-14       1.136137603679e-14       3.998096404243e-15      -2.815450716248e-17 
  847       3.175953926424e-10       1.732414286617e-12      -6.695504999848e-13       1.316543234720e-14       1.131102040106e-14       3.975424787376e-15      -2.380997202340e-17 
